lr-AdamW,step,val_loss,val_acc,val_f1,epoch,train_loss,train_acc,train_f1,test_loss,test_acc,test_f1
,1349,,,,149,0.5308989882469177,0.9861111044883728,0.9844796657562256,,,
0.0005,1350,,,,,,,,,,
,1358,1.091854214668274,0.6756756901741028,0.6289582252502441,150,,,,,,
,1358,,,,150,0.5332422256469727,0.9652777910232544,0.9458035230636597,,,
0.0005,1359,,,,,,,,,,
,1367,0.8876033425331116,0.7837837934494019,0.6268884539604187,151,,,,,,
,1367,,,,151,0.5120842456817627,0.9861111044883728,0.9874747395515442,,,
0.0005,1368,,,,,,,,,,
,1376,1.0485416650772095,0.7567567825317383,0.6258373856544495,152,,,,,,
,1376,,,,152,0.5418718457221985,0.9791666865348816,0.954056441783905,,,
0.0005,1377,,,,,,,,,,
,1385,1.0927672386169434,0.7297297120094299,0.6389004588127136,153,,,,,,
,1385,,,,153,0.5246620774269104,0.9930555820465088,0.9943976998329163,,,
0.0005,1386,,,,,,,,,,
,1394,0.9967541098594666,0.7567567825317383,0.6166031956672668,154,,,,,,
,1394,,,,154,0.5240349173545837,0.9722222089767456,0.9276530146598816,,,
0.0005,1395,,,,,,,,,,
,1403,1.0806671380996704,0.7297297120094299,0.6462161540985107,155,,,,,,
,1403,,,,155,0.533484697341919,0.9722222089767456,0.9650663733482361,,,
0.0005,1404,,,,,,,,,,
,1412,1.0042283535003662,0.7027027010917664,0.6216559410095215,156,,,,,,
,1412,,,,156,0.5440497398376465,0.9444444179534912,0.9147704243659973,,,
0.0005,1413,,,,,,,,,,
,1421,1.05059814453125,0.7567567825317383,0.6324766874313354,157,,,,,,
,1421,,,,157,0.5187900066375732,0.9930555820465088,0.9886040091514587,,,
0.0005,1422,,,,,,,,,,
,1430,1.1228229999542236,0.7297297120094299,0.6446160674095154,158,,,,,,
,1430,,,,158,0.528783917427063,0.9791666865348816,0.9592007398605347,,,
0.0005,1431,,,,,,,,,,
,1439,1.2563271522521973,0.7027027010917664,0.6055256128311157,159,,,,,,
,1439,,,,159,0.5296286940574646,0.9722222089767456,0.9668686985969543,,,
0.0005,1440,,,,,,,,,,
,1448,0.9362369179725647,0.8108108043670654,0.6890682578086853,160,,,,,,
,1448,,,,160,0.5023559927940369,0.9791666865348816,0.9816048741340637,,,
0.0005,1449,,,,,,,,,,
,1457,0.9321523904800415,0.7837837934494019,0.7090266942977905,161,,,,,,
,1457,,,,161,0.485830157995224,0.9861111044883728,0.9708268642425537,,,
0.0005,1458,,,,,,,,,,
,1466,1.3103677034378052,0.6756756901741028,0.5939940214157104,162,,,,,,
,1466,,,,162,0.5302476286888123,0.9652777910232544,0.9448051452636719,,,
0.0005,1467,,,,,,,,,,
,1475,0.9646127223968506,0.7837837934494019,0.680662214756012,163,,,,,,
,1475,,,,163,0.5152722597122192,0.9652777910232544,0.954974889755249,,,
0.0005,1476,,,,,,,,,,
,1484,1.1211849451065063,0.7567567825317383,0.7112312316894531,164,,,,,,
,1484,,,,164,0.5479499101638794,0.9513888955116272,0.9281938076019287,,,
0.0005,1485,,,,,,,,,,
,1493,1.5070509910583496,0.5675675868988037,0.5435886383056641,165,,,,,,
,1493,,,,165,0.5977551937103271,0.9166666865348816,0.8634579181671143,,,
0.0005,1494,,,,,,,,,,
,1502,1.2645796537399292,0.6486486196517944,0.542464017868042,166,,,,,,
,1502,,,,166,0.6031612753868103,0.9375,0.8992537260055542,,,
0.0005,1503,,,,,,,,,,
,1511,1.0784951448440552,0.7837837934494019,0.6735913157463074,167,,,,,,
,1511,,,,167,0.5633611679077148,0.9236111044883728,0.907384991645813,,,
0.0005,1512,,,,,,,,,,
,1520,1.7656456232070923,0.4324324429035187,0.4359159767627716,168,,,,,,
,1520,,,,168,0.5528952479362488,0.9583333134651184,0.9337306618690491,,,
0.0005,1521,,,,,,,,,,
,1529,0.9302575588226318,0.7837837934494019,0.6545160412788391,169,,,,,,
,1529,,,,169,0.574025571346283,0.9513888955116272,0.9208608269691467,,,
0.0005,1530,,,,,,,,,,
,1538,0.9602487683296204,0.7837837934494019,0.6381901502609253,170,,,,,,
,1538,,,,170,0.5122100114822388,0.9791666865348816,0.9759695529937744,,,
0.0005,1539,,,,,,,,,,
,1547,1.0681568384170532,0.8108108043670654,0.7178971171379089,171,,,,,,
,1547,,,,171,0.5031243562698364,0.9861111044883728,0.9897416234016418,,,
0.0005,1548,,,,,,,,,,
,1556,1.0590265989303589,0.7297297120094299,0.6535735726356506,172,,,,,,
,1556,,,,172,0.4865433871746063,0.9930555820465088,0.9905723929405212,,,
0.0005,1557,,,,,,,,,,
,1565,0.9639890789985657,0.7567567825317383,0.6705105304718018,173,,,,,,
,1565,,,,173,0.48131656646728516,0.9861111044883728,0.9887002110481262,,,
0.0005,1566,,,,,,,,,,
,1574,1.0348079204559326,0.7567567825317383,0.6634493470191956,174,,,,,,
,1574,,,,174,0.48836904764175415,0.9861111044883728,0.9891331195831299,,,
0.0005,1575,,,,,,,,,,
,1583,0.9246697425842285,0.7567567825317383,0.6374589800834656,175,,,,,,
,1583,,,,175,0.4713557958602905,1.0,1.0,,,
0.0005,1584,,,,,,,,,,
,1592,0.9279239773750305,0.7837837934494019,0.6635986566543579,176,,,,,,
,1592,,,,176,0.49249184131622314,0.9861111044883728,0.9795413613319397,,,
0.0005,1593,,,,,,,,,,
,1601,0.9967797994613647,0.7567567825317383,0.6744744777679443,177,,,,,,
,1601,,,,177,0.49333545565605164,0.9930555820465088,0.9936508536338806,,,
0.0005,1602,,,,,,,,,,
,1610,0.9756697416305542,0.7567567825317383,0.620447039604187,178,,,,,,
,1610,,,,178,0.504919171333313,0.9861111044883728,0.9852394461631775,,,
0.0005,1611,,,,,,,,,,
,1619,1.0135687589645386,0.8108108043670654,0.7330507040023804,179,,,,,,
,1619,,,,179,0.4724331498146057,1.0,1.0,,,
0.0005,1620,,,,,,,,,,
,1628,0.9161149859428406,0.8108108043670654,0.7051222324371338,180,,,,,,
,1628,,,,180,0.5212509036064148,0.9722222089767456,0.9723265171051025,,,
0.0005,1629,,,,,,,,,,
,1637,0.9708293080329895,0.7837837934494019,0.6729459166526794,181,,,,,,
,1637,,,,181,0.49045705795288086,0.9791666865348816,0.9605128169059753,,,
0.0005,1638,,,,,,,,,,
,1646,1.0446041822433472,0.7297297120094299,0.6276921629905701,182,,,,,,
,1646,,,,182,0.5172345638275146,0.9791666865348816,0.9605751037597656,,,
0.0005,1647,,,,,,,,,,
,1655,1.0886714458465576,0.6756756901741028,0.5734148621559143,183,,,,,,
,1655,,,,183,0.5009033679962158,0.9861111044883728,0.9774268269538879,,,
0.0005,1656,,,,,,,,,,
,1664,0.8948409557342529,0.7837837934494019,0.6459310054779053,184,,,,,,
,1664,,,,184,0.47916826605796814,0.9861111044883728,0.9864550828933716,,,
0.0005,1665,,,,,,,,,,
,1673,1.0359859466552734,0.7297297120094299,0.6221287250518799,185,,,,,,
,1673,,,,185,0.48432260751724243,0.9930555820465088,0.9891067147254944,,,
0.0005,1674,,,,,,,,,,
,1682,0.9062604904174805,0.7837837934494019,0.658359944820404,186,,,,,,
,1682,,,,186,0.49184587597846985,0.9930555820465088,0.9911110997200012,,,
0.0005,1683,,,,,,,,,,
,1691,0.9545244574546814,0.7297297120094299,0.6365615725517273,187,,,,,,
,1691,,,,187,0.47874560952186584,0.9930555820465088,0.9923809766769409,,,
0.0005,1692,,,,,,,,,,
,1700,0.8883137106895447,0.7297297120094299,0.684684693813324,188,,,,,,
,1700,,,,188,0.4871557950973511,0.9930555820465088,0.9905723929405212,,,
0.0005,1701,,,,,,,,,,
,1709,0.964519202709198,0.7837837934494019,0.658359944820404,189,,,,,,
,1709,,,,189,0.478885293006897,0.9930555820465088,0.9930863976478577,,,
0.0005,1710,,,,,,,,,,
,1718,1.0388308763504028,0.7837837934494019,0.683344841003418,190,,,,,,
,1718,,,,190,0.5053852200508118,0.9791666865348816,0.9575661420822144,,,
0.0005,1719,,,,,,,,,,
,1727,0.9504896402359009,0.7567567825317383,0.6803179979324341,191,,,,,,
,1727,,,,191,0.46887466311454773,0.9930555820465088,0.9912854433059692,,,
0.0005,1728,,,,,,,,,,
,1736,0.9579734802246094,0.7837837934494019,0.6909124255180359,192,,,,,,
,1736,,,,192,0.4770195186138153,0.9861111044883728,0.9704246520996094,,,
0.0005,1737,,,,,,,,,,
,1745,0.8736674189567566,0.837837815284729,0.7996568083763123,193,,,,,,
,1745,,,,193,0.48932087421417236,0.9930555820465088,0.9951159954071045,,,
0.0005,1746,,,,,,,,,,
,1754,0.9522131681442261,0.837837815284729,0.7082030177116394,194,,,,,,
,1754,,,,194,0.4805445075035095,0.9930555820465088,0.9936508536338806,,,
0.0005,1755,,,,,,,,,,
,1763,1.053654432296753,0.7567567825317383,0.6744744777679443,195,,,,,,
,1763,,,,195,0.4669317603111267,1.0,1.0,,,
0.0005,1764,,,,,,,,,,
,1772,0.9084419012069702,0.7837837934494019,0.6756572127342224,196,,,,,,
,1772,,,,196,0.45722028613090515,0.9930555820465088,0.9953439235687256,,,
0.0005,1773,,,,,,,,,,
,1781,1.025133728981018,0.7027027010917664,0.6156606674194336,197,,,,,,
,1781,,,,197,0.4756513833999634,0.9930555820465088,0.9851852059364319,,,
0.0005,1782,,,,,,,,,,
,1790,0.9268984198570251,0.7837837934494019,0.6798349618911743,198,,,,,,
,1790,,,,198,0.49802276492118835,0.9861111044883728,0.9648677110671997,,,
0.0005,1791,,,,,,,,,,
,1799,1.0499095916748047,0.8108108043670654,0.6882368326187134,199,,,,,,
,1799,,,,199,0.4872751832008362,0.9930555820465088,0.9940741062164307,,,
0.0005,1800,,,,,,,,,,
,1808,1.158219814300537,0.6216216087341309,0.5527777671813965,200,,,,,,
,1808,,,,200,0.4901874363422394,0.9652777910232544,0.967214822769165,,,
0.0005,1809,,,,,,,,,,
,1817,0.9386476874351501,0.7567567825317383,0.6558374166488647,201,,,,,,
,1817,,,,201,0.501899778842926,0.9791666865348816,0.9487837553024292,,,
0.0005,1818,,,,,,,,,,
,1826,0.911657989025116,0.7567567825317383,0.6454319953918457,202,,,,,,
,1826,,,,202,0.47637060284614563,0.9861111044883728,0.9715866446495056,,,
0.0005,1827,,,,,,,,,,
,1835,1.392768383026123,0.6486486196517944,0.5616247653961182,203,,,,,,
,1835,,,,203,0.4849647283554077,0.9930555820465088,0.9936508536338806,,,
0.0005,1836,,,,,,,,,,
,1844,1.5793694257736206,0.6486486196517944,0.5307745933532715,204,,,,,,
,1844,,,,204,0.5182435512542725,0.9791666865348816,0.9761226177215576,,,
0.0005,1845,,,,,,,,,,
,1853,1.5012794733047485,0.5945945978164673,0.5058230757713318,205,,,,,,
,1853,,,,205,0.551199734210968,0.9513888955116272,0.9331133961677551,,,
0.0005,1854,,,,,,,,,,
,1862,1.2162837982177734,0.7567567825317383,0.6544695496559143,206,,,,,,
,1862,,,,206,0.5606619715690613,0.9583333134651184,0.9525034427642822,,,
0.0005,1863,,,,,,,,,,
,1871,1.2610232830047607,0.6756756901741028,0.5931381583213806,207,,,,,,
,1871,,,,207,0.514348566532135,0.9791666865348816,0.9807760715484619,,,
0.0005,1872,,,,,,,,,,
,1880,1.1909316778182983,0.6486486196517944,0.6018661856651306,208,,,,,,
,1880,,,,208,0.5156586766242981,0.9652777910232544,0.9271102547645569,,,
0.0005,1881,,,,,,,,,,
,1889,1.0745033025741577,0.6756756901741028,0.5417274236679077,209,,,,,,
,1889,,,,209,0.5273986458778381,0.9722222089767456,0.9746574759483337,,,
0.0005,1890,,,,,,,,,,
,1898,0.9784315228462219,0.7567567825317383,0.7373144030570984,210,,,,,,
,1898,,,,210,0.4885043501853943,0.9861111044883728,0.9895557761192322,,,
0.0005,1899,,,,,,,,,,
,1907,0.8390275835990906,0.8648648858070374,0.7244020700454712,211,,,,,,
,1907,,,,211,0.49227163195610046,1.0,1.0,,,
0.0005,1908,,,,,,,,,,
,1916,0.9962685108184814,0.7837837934494019,0.6978464126586914,212,,,,,,
,1916,,,,212,0.4643886983394623,0.9930555820465088,0.9938461780548096,,,
0.0005,1917,,,,,,,,,,
,1925,1.0417191982269287,0.6756756901741028,0.6003453731536865,213,,,,,,
,1925,,,,213,0.49500390887260437,0.9930555820465088,0.9762963056564331,,,
0.0005,1926,,,,,,,,,,
,1934,0.9938539862632751,0.7567567825317383,0.6454319953918457,214,,,,,,
,1934,,,,214,0.46925365924835205,1.0,1.0,,,
0.0005,1935,,,,,,,,,,
,1943,0.9240606427192688,0.7837837934494019,0.6266586184501648,215,,,,,,
,1943,,,,215,0.48662397265434265,0.9861111044883728,0.9881481528282166,,,
0.0005,1944,,,,,,,,,,
,1952,0.9639429450035095,0.7567567825317383,0.6703454852104187,216,,,,,,
,1952,,,,216,0.481870174407959,0.9930555820465088,0.9912854433059692,,,
0.0005,1953,,,,,,,,,,
,1961,0.9601850509643555,0.7297297120094299,0.6247605681419373,217,,,,,,
,1961,,,,217,0.4687098264694214,0.9930555820465088,0.9948052167892456,,,
0.0005,1962,,,,,,,,,,
,1970,0.9381533265113831,0.7567567825317383,0.6461520791053772,218,,,,,,
,1970,,,,218,0.48628684878349304,0.9791666865348816,0.9862496256828308,,,
0.0005,1971,,,,,,,,,,
,1979,0.9799893498420715,0.7297297120094299,0.6112749576568604,219,,,,,,
,1979,,,,219,0.5040402412414551,0.9722222089767456,0.967920184135437,,,
0.0005,1980,,,,,,,,,,
,1988,1.2162176370620728,0.6486486196517944,0.5162728428840637,220,,,,,,
,1988,,,,220,0.47962892055511475,0.9861111044883728,0.9867371320724487,,,
0.0005,1989,,,,,,,,,,
,1997,1.204182744026184,0.6486486196517944,0.5562542080879211,221,,,,,,
,1997,,,,221,0.4803839921951294,0.9930555820465088,0.9894180297851562,,,
0.0005,1998,,,,,,,,,,
,2006,1.0493838787078857,0.6756756901741028,0.6164907813072205,222,,,,,,
,2006,,,,222,0.46016693115234375,1.0,1.0,,,
0.0005,2007,,,,,,,,,,
,2015,0.959191620349884,0.7837837934494019,0.658359944820404,223,,,,,,
,2015,,,,223,0.4580487608909607,0.9930555820465088,0.990123450756073,,,
0.0005,2016,,,,,,,,,,
,2024,1.0111674070358276,0.7567567825317383,0.6182239651679993,224,,,,,,
,2024,,,,224,0.48249754309654236,0.9930555820465088,0.9768116474151611,,,
0.0005,2025,,,,,,,,,,
,2033,1.1301579475402832,0.7027027010917664,0.6166660785675049,225,,,,,,
,2033,,,,225,0.513556718826294,0.9791666865348816,0.9860317707061768,,,
0.0005,2034,,,,,,,,,,
,2042,1.0763537883758545,0.7837837934494019,0.6660475730895996,226,,,,,,
,2042,,,,226,0.45336654782295227,1.0,1.0,,,
0.0005,2043,,,,,,,,,,
,2051,0.9892873764038086,0.7567567825317383,0.6744744777679443,227,,,,,,
,2051,,,,227,0.46642738580703735,1.0,1.0,,,
0.0005,2052,,,,,,,,,,
,2060,0.9429637789726257,0.7567567825317383,0.6571771502494812,228,,,,,,
,2060,,,,228,0.47295892238616943,1.0,1.0,,,
0.0005,2061,,,,,,,,,,
,2069,0.8961438536643982,0.7567567825317383,0.6484255194664001,229,,,,,,
,2069,,,,229,0.4736311137676239,0.9930555820465088,0.9936507344245911,,,
0.0005,2070,,,,,,,,,,
,2078,1.1194806098937988,0.7297297120094299,0.6365615725517273,230,,,,,,
,2078,,,,230,0.49544084072113037,1.0,1.0,,,
0.0005,2079,,,,,,,,,,
,2087,1.0170420408248901,0.7297297120094299,0.6007043719291687,231,,,,,,
,2087,,,,231,0.46855083107948303,0.9930555820465088,0.9851852059364319,,,
0.0005,2088,,,,,,,,,,
,2096,1.1981046199798584,0.6486486196517944,0.5937537550926208,232,,,,,,
,2096,,,,232,0.4755890667438507,1.0,1.0,,,
0.0005,2097,,,,,,,,,,
,2105,1.0032856464385986,0.7837837934494019,0.680662214756012,233,,,,,,
,2105,,,,233,0.45558515191078186,1.0,1.0,,,
0.0005,2106,,,,,,,,,,
,2114,0.962341845035553,0.7567567825317383,0.6744744777679443,234,,,,,,
,2114,,,,234,0.4727224111557007,0.9861111044883728,0.9721187949180603,,,
0.0005,2115,,,,,,,,,,
,2123,0.8615006804466248,0.837837815284729,0.6732732653617859,235,,,,,,
,2123,,,,235,0.4891706109046936,0.9791666865348816,0.9595861434936523,,,
0.0005,2124,,,,,,,,,,
,2132,1.0044865608215332,0.7837837934494019,0.680662214756012,236,,,,,,
,2132,,,,236,0.4711584448814392,0.9930555820465088,0.9764706492424011,,,
0.0005,2133,,,,,,,,,,
,2141,0.8895933628082275,0.7837837934494019,0.7316544055938721,237,,,,,,
,2141,,,,237,0.5058555603027344,0.9791666865348816,0.9833828806877136,,,
0.0005,2142,,,,,,,,,,
,2150,1.1951117515563965,0.6486486196517944,0.5800365209579468,238,,,,,,
,2150,,,,238,0.4994904100894928,0.9791666865348816,0.9541643857955933,,,
0.0005,2151,,,,,,,,,,
,2159,1.1472795009613037,0.7027027010917664,0.6116614937782288,239,,,,,,
,2159,,,,239,0.4881705045700073,0.9861111044883728,0.9816834926605225,,,
0.0005,2160,,,,,,,,,,
,2168,0.9670351147651672,0.7567567825317383,0.6098868250846863,240,,,,,,
,2168,,,,240,0.4649588167667389,1.0,1.0,,,
0.0005,2169,,,,,,,,,,
,2177,1.0845640897750854,0.7297297120094299,0.622909426689148,241,,,,,,
,2177,,,,241,0.46726834774017334,1.0,1.0,,,
0.0005,2178,,,,,,,,,,
,2186,0.9679641723632812,0.837837815284729,0.7149721384048462,242,,,,,,
,2186,,,,242,0.4527473449707031,1.0,1.0,,,
0.0005,2187,,,,,,,,,,
,2195,1.003074049949646,0.7297297120094299,0.5666066408157349,243,,,,,,
,2195,,,,243,0.46358489990234375,0.9930555820465088,0.9923809766769409,,,
0.0005,2196,,,,,,,,,,
,2204,1.0443980693817139,0.7297297120094299,0.664422333240509,244,,,,,,
,2204,,,,244,0.4703141450881958,0.9930555820465088,0.9929453730583191,,,
0.0005,2205,,,,,,,,,,
,2213,1.066798210144043,0.7297297120094299,0.601039707660675,245,,,,,,
,2213,,,,245,0.4722858667373657,0.9861111044883728,0.9727410078048706,,,
0.0005,2214,,,,,,,,,,
,2222,0.9028889536857605,0.7837837934494019,0.6070871353149414,246,,,,,,
,2222,,,,246,0.4589475393295288,0.9930555820465088,0.9940741062164307,,,
0.0005,2223,,,,,,,,,,
,2231,0.9554647207260132,0.7297297120094299,0.6123815774917603,247,,,,,,
,2231,,,,247,0.46507665514945984,1.0,1.0,,,
0.0005,2232,,,,,,,,,,
,2240,0.8396536111831665,0.8108108043670654,0.6715731024742126,248,,,,,,
,2240,,,,248,0.44775235652923584,1.0,1.0,,,
0.0005,2241,,,,,,,,,,
,2249,0.9862858653068542,0.7297297120094299,0.6248648762702942,249,,,,,,
,2249,,,,249,0.4584777057170868,0.9930555820465088,0.9894180297851562,,,
0.0005,2250,,,,,,,,,,
,2258,0.9735119938850403,0.7297297120094299,0.5933520197868347,250,,,,,,
,2258,,,,250,0.4523637592792511,1.0,1.0,,,
0.0005,2259,,,,,,,,,,
,2267,0.9012913107872009,0.7567567825317383,0.6132475137710571,251,,,,,,
,2267,,,,251,0.4530295133590698,1.0,1.0,,,
0.0005,2268,,,,,,,,,,
,2276,1.1323198080062866,0.6486486196517944,0.5558565258979797,252,,,,,,
,2276,,,,252,0.4506959915161133,0.9930555820465088,0.9923809766769409,,,
0.0005,2277,,,,,,,,,,
,2285,1.0234973430633545,0.6756756901741028,0.5355641841888428,253,,,,,,
,2285,,,,253,0.4698829650878906,0.9930555820465088,0.9757575988769531,,,
0.0005,2286,,,,,,,,,,
,2294,0.9634629487991333,0.7567567825317383,0.6571771502494812,254,,,,,,
,2294,,,,254,0.4565584361553192,1.0,1.0,,,
0.0005,2295,,,,,,,,,,
,2303,1.0260123014450073,0.7027027010917664,0.6002402305603027,255,,,,,,
,2303,,,,255,0.4734116792678833,0.9861111044883728,0.9706525802612305,,,
0.0005,2304,,,,,,,,,,
,2312,1.1056175231933594,0.7297297120094299,0.6383724808692932,256,,,,,,
,2312,,,,256,0.4647678732872009,1.0,1.0,,,
0.0005,2313,,,,,,,,,,
,2321,1.2242801189422607,0.6756756901741028,0.547069251537323,257,,,,,,
,2321,,,,257,0.49482330679893494,0.9861111044883728,0.9883121848106384,,,
0.0005,2322,,,,,,,,,,
,2330,1.0970147848129272,0.7297297120094299,0.5827370285987854,258,,,,,,
,2330,,,,258,0.4758496880531311,0.9791666865348816,0.9633333683013916,,,
0.0005,2331,,,,,,,,,,
,2339,1.0643187761306763,0.7837837934494019,0.6742342114448547,259,,,,,,
,2339,,,,259,0.48648881912231445,0.9861111044883728,0.9845635890960693,,,
0.0005,2340,,,,,,,,,,
,2348,0.9400763511657715,0.7837837934494019,0.6379579305648804,260,,,,,,
,2348,,,,260,0.4934206008911133,0.9722222089767456,0.940760612487793,,,
0.0005,2349,,,,,,,,,,
,2357,0.9291264414787292,0.7837837934494019,0.6283483505249023,261,,,,,,
,2357,,,,261,0.4830080568790436,0.9861111044883728,0.9709680080413818,,,
0.0005,2358,,,,,,,,,,
,2366,1.2791770696640015,0.7297297120094299,0.6604812741279602,262,,,,,,
,2366,,,,262,0.49925315380096436,0.9722222089767456,0.9698573350906372,,,
0.0005,2367,,,,,,,,,,
,2375,1.1347233057022095,0.6756756901741028,0.5921171307563782,263,,,,,,
,2375,,,,263,0.49247825145721436,0.9861111044883728,0.9846464991569519,,,
0.0005,2376,,,,,,,,,,
,2384,1.0516430139541626,0.7027027010917664,0.5338041186332703,264,,,,,,
,2384,,,,264,0.4673064649105072,0.9930555820465088,0.9938461780548096,,,
0.0005,2385,,,,,,,,,,
,2393,0.8055343627929688,0.837837815284729,0.6907078623771667,265,,,,,,
,2393,,,,265,0.46058934926986694,1.0,1.0,,,
0.0005,2394,,,,,,,,,,
,2402,0.9138000011444092,0.7567567825317383,0.6064680218696594,266,,,,,,
,2402,,,,266,0.4687720537185669,0.9930555820465088,0.9950616359710693,,,
0.0005,2403,,,,,,,,,,
,2411,1.0811923742294312,0.7027027010917664,0.6066396832466125,267,,,,,,
,2411,,,,267,0.4979884922504425,0.9791666865348816,0.9810492992401123,,,
0.0005,2412,,,,,,,,,,
,2420,0.9491300582885742,0.7027027010917664,0.6201143264770508,268,,,,,,
,2420,,,,268,0.4627445936203003,0.9930555820465088,0.9935353398323059,,,
0.0005,2421,,,,,,,,,,
,2429,1.0112171173095703,0.7027027010917664,0.574468731880188,269,,,,,,
,2429,,,,269,0.4609796106815338,1.0,1.0,,,
0.0005,2430,,,,,,,,,,
,2438,0.8751053810119629,0.7297297120094299,0.582616925239563,270,,,,,,
,2438,,,,270,0.46053701639175415,0.9930555820465088,0.9935353398323059,,,
0.0005,2439,,,,,,,,,,
,2447,0.8721020817756653,0.7837837934494019,0.6245489120483398,271,,,,,,
,2447,,,,271,0.4451068341732025,1.0,1.0,,,
0.0005,2448,,,,,,,,,,
,2456,0.837002694606781,0.7567567825317383,0.5959502458572388,272,,,,,,
,2456,,,,272,0.4518694281578064,1.0,1.0,,,
0.0005,2457,,,,,,,,,,
,2465,0.9252471923828125,0.7567567825317383,0.6084527969360352,273,,,,,,
,2465,,,,273,0.4441504180431366,1.0,1.0,,,
0.0005,2466,,,,,,,,,,
,2474,1.1041626930236816,0.7297297120094299,0.5913606286048889,274,,,,,,
,2474,,,,274,0.4528299570083618,1.0,1.0,,,
0.0005,2475,,,,,,,,,,
,2483,1.0856513977050781,0.7027027010917664,0.6142256855964661,275,,,,,,
,2483,,,,275,0.44605541229248047,1.0,1.0,,,
0.0005,2484,,,,,,,,,,
,2492,0.9430500864982605,0.7297297120094299,0.6426756381988525,276,,,,,,
,2492,,,,276,0.4518696069717407,1.0,1.0,,,
0.0005,2493,,,,,,,,,,
,2501,0.9731565713882446,0.7027027010917664,0.5725783109664917,277,,,,,,
,2501,,,,277,0.45027363300323486,1.0,1.0,,,
0.0005,2502,,,,,,,,,,
,2510,0.9988649487495422,0.7027027010917664,0.583793044090271,278,,,,,,
,2510,,,,278,0.43732118606567383,1.0,1.0,,,
0.0005,2511,,,,,,,,,,
,2519,0.8997501730918884,0.7837837934494019,0.683344841003418,279,,,,,,
,2519,,,,279,0.45217958092689514,1.0,1.0,,,
0.0005,2520,,,,,,,,,,
,2528,1.0302112102508545,0.7027027010917664,0.5916811227798462,280,,,,,,
,2528,,,,280,0.4633673131465912,1.0,1.0,,,
0.0005,2529,,,,,,,,,,
,2537,0.9524152874946594,0.7837837934494019,0.6729459166526794,281,,,,,,
,2537,,,,281,0.4414246380329132,1.0,1.0,,,
0.0005,2538,,,,,,,,,,
,2546,0.8939163684844971,0.7837837934494019,0.6206949353218079,282,,,,,,
,2546,,,,282,0.44597190618515015,1.0,1.0,,,
0.0005,2547,,,,,,,,,,
,2555,1.0281978845596313,0.7027027010917664,0.5924860835075378,283,,,,,,
,2555,,,,283,0.4416261911392212,1.0,1.0,,,
0.0005,2556,,,,,,,,,,
,2564,1.0055185556411743,0.7027027010917664,0.5924860835075378,284,,,,,,
,2564,,,,284,0.4410981833934784,1.0,1.0,,,
0.0005,2565,,,,,,,,,,
,2573,1.0123608112335205,0.7027027010917664,0.5552809834480286,285,,,,,,
,2573,,,,285,0.4663914442062378,0.9861111044883728,0.9797745943069458,,,
0.0005,2574,,,,,,,,,,
,2582,1.0028657913208008,0.7297297120094299,0.5753346681594849,286,,,,,,
,2582,,,,286,0.4461043179035187,1.0,1.0,,,
0.0005,2583,,,,,,,,,,
,2591,0.9494710564613342,0.7837837934494019,0.6475697159767151,287,,,,,,
,2591,,,,287,0.4555913209915161,1.0,1.0,,,
0.0005,2592,,,,,,,,,,
,2600,1.002999186515808,0.7567567825317383,0.6391221880912781,288,,,,,,
,2600,,,,288,0.45581313967704773,0.9930555820465088,0.9930863976478577,,,
0.0005,2601,,,,,,,,,,
,2609,0.9549631476402283,0.7567567825317383,0.6132475137710571,289,,,,,,
,2609,,,,289,0.4628373384475708,0.9930555820465088,0.9892787933349609,,,
0.0005,2610,,,,,,,,,,
,2618,1.0232799053192139,0.7297297120094299,0.5839039087295532,290,,,,,,
,2618,,,,290,0.44241416454315186,1.0,1.0,,,
0.0005,2619,,,,,,,,,,
,2627,0.9171217083930969,0.7297297120094299,0.5666066408157349,291,,,,,,
,2627,,,,291,0.44805940985679626,1.0,1.0,,,
0.0005,2628,,,,,,,,,,
,2636,0.951058566570282,0.7567567825317383,0.620293915271759,292,,,,,,
,2636,,,,292,0.4365958869457245,1.0,1.0,,,
0.0005,2637,,,,,,,,,,
,2645,0.8751455545425415,0.7567567825317383,0.5921064019203186,293,,,,,,
,2645,,,,293,0.4505768418312073,0.9930555820465088,0.9923809766769409,,,
0.0005,2646,,,,,,,,,,
,2654,1.0038856267929077,0.7567567825317383,0.6364056468009949,294,,,,,,
,2654,,,,294,0.43815672397613525,1.0,1.0,,,
0.0005,2655,,,,,,,,,,
,2663,0.9569750428199768,0.7567567825317383,0.6459309458732605,295,,,,,,
,2663,,,,295,0.4466412365436554,0.9930555820465088,0.9955106377601624,,,
0.0005,2664,,,,,,,,,,
,2672,1.0491605997085571,0.7297297120094299,0.6255365014076233,296,,,,,,
,2672,,,,296,0.46276596188545227,1.0,1.0,,,
0.0005,2673,,,,,,,,,,
,2681,0.9239801168441772,0.7567567825317383,0.7398541569709778,297,,,,,,
,2681,,,,297,0.4626084864139557,0.9930555820465088,0.9767195582389832,,,
0.0005,2682,,,,,,,,,,
,2690,1.0630378723144531,0.7027027010917664,0.6274290084838867,298,,,,,,
,2690,,,,298,0.4884229302406311,0.9722222089767456,0.962322473526001,,,
0.0005,2691,,,,,,,,,,
,2699,0.9668030738830566,0.7297297120094299,0.5639640092849731,299,,,,,,
,2699,,,,299,0.4688912630081177,0.9930555820465088,0.9912854433059692,,,
